company_id,Company name,Company address,company_name_slug,company_no,reviews_count,average_company_rating,company_review_summary_url,company_review_url,foreign_company_id,map_address,map_latitude,map_longitude,industry,website_url,Secondary Address,Company Tel,Company Email,Contact Person,Position,FET,FCA,FOB,FCM,FOE,FOM,FIST,FCI,tertiary address
,Aspirasi Resources,"29A, 1st Floor, 10400,Ragoon Road,Georgtown,Penang",,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,
443520,ASTATICA SDN BHD,,astatica-1232166,1063726-T,10,1.8,/companies/1232166/company-reviews/summary,/companies/1232166/company-reviews,146608,,,,Advertising/Marketing/Promotion/PR,http://astatica.com/,,,,,,0,0,0,1,0,0,0,0,
609897,Astro,57000 Lebuhraya Bukit Jalil Technology Park Malaysia Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,astro-609897,932533-V,79,4.3165,/companies/609897/company-reviews/summary,/companies/609897/company-reviews,1896,57000 Lebuhraya Bukit Jalil Technology Park Malaysia Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,,,Entertainment/Media,,,'017-599829',norsalvina_alwee@astro.com.my,Norsalvina Alwee, PR,0,1,0,0,0,0,0,1,
,ATA Plus,"C-26-02 KL TRILLION, 338 JALAN TUN RAZAK,Kuala Lumpur,Wilayah Persekutuan",,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,
,Atlanticblue Sdn. Bhd. (a.k.a. Solarvest Energy Sdn. Bhd.),"26, Jalan Kikik, Taman Inderawasih, 13600 Perai, Pulau Pinang.",,,,,,,,,,,,,,03-76253211,rebecca@solarvest.my,Rebecca,Senior HR Executive,0,0,0,0,1,0,0,0,
610262,Atos Services (M) Sdn Bhd,"Jalan Usahawan, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",atos-services-m-610262,585295-W,130,4.0308,/companies/610262/company-reviews/summary,/companies/610262/company-reviews,4148,"Jalan Usahawan, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",2.924981,101.662785,Computer/Information Technology (Software),https://atos.net/en/malaysia,,,,,,0,0,0,0,0,0,0,1,
,ATOZ SOFTWARE TECH SDN BHD,"12B/14B Jalan Nb2 2/1, Taman Nusa Bestari 2, 79150 Nusajaya, Johor",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
1.62056E+14,ATRACS PROPERTY MANAGEMENT,"Atracs Realty HQ. No. 19-2, Jalan Jelok 6. Metro Point, 43000 Kajang. Selangor Darul Ehsan, Malaysia.",atracs-property-management-162055900954165,003274342-P,0,0,/companies/162055900954165/company-reviews/summary,/companies/162055900954165/company-reviews,209137,,,,Property/Real Estate,,,,,,,0,0,0,0,0,0,1,0,
1.6E+14,Auronex,"D-04-07, PLAZA BUKIT JALIL (AURORA PLACE), NO 1, PERSIARAN JALIL 1, BANDAR BUKIT JALIL, 57000 KUALA LUMPUR",auronex-159958218541470,003074724-P,0,0,/companies/159958218541470/company-reviews/summary,/companies/159958218541470/company-reviews,193087,"D-04-07, PLAZA BUKIT JALIL (AURORA PLACE), NO 1, PERSIARAN JALIL 1, BANDAR BUKIT JALIL, 57000 KUALA LUMPUR",,,Computer/Information Technology (Software),,,,,,,0,0,0,0,0,0,0,1,
,Authentic Technologies Sdn Bhd,"270 Coplace 1 , Cospace Centre , Century Square Jalan Usahawan 2 Cyberjaya, 63000 Selangor, Malaysia. ",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,
462245,Avenues Globaline Sdn Bhd,"8-2 & 8-3, Jalan PJU5/11, Dataran Sunway,Kota Damansara,47810 Petaling Jaya",avenues-globaline-462245,611119-K,9,4,/companies/462245/company-reviews/summary,/companies/462245/company-reviews,79454,"8-2 & 8-3, Jalan PJU5/11, Dataran Sunway,Kota Damansara,47810 Petaling Jaya",3.150033,101.592353,Construction/Building/Engineering,,,,ammar@aglsb.com,Ammar Faisal, Technical Manager,1,0,0,0,0,0,0,0,
447469,Averis Sdn Bhd,"Level 5, Tower 2, Avenue 5, Bangsar South City, No.8 Jalan Kerichi, 59200",averis-447469,729700-M,175,2.9314,/companies/447469/company-reviews/summary,/companies/447469/company-reviews,26193,"Level 5, Tower 2, Avenue 5, Bangsar South City, No.8 Jalan Kerichi, 59200",,,"Consulting (IT, Science, Engineering & Technical)",http://www.averis.biz,,,,,,0,0,0,0,0,0,0,1,
766027,Avexis Solution Sdn Bhd,"3A-1C, 3A Floor , Tower 2@PFCC, Jalan Puteri 1/2, Bandar Puteri , 47100, Puchong , Selangor",avexis-solution-766027,1073633-V,0,0,/companies/766027/company-reviews/summary,/companies/766027/company-reviews,98083,"3A-1C, 3A Floor , Tower 2@PFCC, Jalan Puteri 1/2, Bandar Puteri , 47100, Puchong , Selangor",,,Computer/Information Technology (Software),http://www.avexis.my,"13A-03, 13th Floor, Menara K1, No1, Lorong 3/137C, Jalan Kelang Lama, Kuala Lumpur.",,,,,0,0,0,0,0,0,1,0,
451300,AwanBiru Technology Berhad,"Block 12, Star Central, Lingkaran Cyber Point Timur, Cyber 12, 63000 Cyberjaya, Selangor, Malaysia",awanbiru-technology-berhad-451300,2.01E+11,24,3.9167,/companies/451300/company-reviews/summary,/companies/451300/company-reviews,38397,"Block 12, Star Central, Lingkaran Cyber Point Timur, Cyber 12, 63000 Cyberjaya, Selangor, Malaysia",,,Computer/Information Technology (Software),http://www.educloud.my,,,,,,0,0,0,0,0,0,0,1,
654102,Awetex Engineering & Trading Sdn Bhd,"No.83, Jalan Cermai 4, Tamanb Mesra, Saleng, 81400, Senai ,Johor, Malaysia.",awetex-engineering-n-trading-654102,372262-H,0,0,/companies/654102/company-reviews/summary,/companies/654102/company-reviews,84765,"No.83, Jalan Cermai 4, Tamanb Mesra, Saleng, 81400, Senai ,Johor, Malaysia.",1.632417,103.627505,Manufacturing/Production,,,,,,,1,0,0,0,0,0,0,0,
,Axiata Digital Advertising Sdn Bhd,"Level 32, Axiata Tower, 9, Jalan Stesen Sentral 5, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
1.62E+14,Axiata Digital Labs,"Level 10, Axiata Tower, 9 Jalan Stesen Sentral 5, Kuala Lumpur Sentral, 50470 Kuala Lumpur",axiata-digital-labs-162375602439093,,1,5,/companies/162375602439093/company-reviews/summary,/companies/162375602439093/company-reviews,211431,"Level 10, Axiata Tower, 9 Jalan Stesen Sentral 5, Kuala Lumpur Sentral, 50470 Kuala Lumpur",,,Others,,,,,,,0,0,0,0,0,0,0,1,
612839,Axiata Group Berhad,"Axiata Tower, Jalan Stesen Sentral 5, Kuala Lumpur Sentral, Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia",axiata-group-berhad-612839,242188-H,46,4.5435,/companies/612839/company-reviews/summary,/companies/612839/company-reviews,10458,"Axiata Tower, Jalan Stesen Sentral 5, Kuala Lumpur Sentral, Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia",,,Telecommunication,https://axiata.com/,,,,,,0,0,0,0,0,1,0,0,
1.58E+14,AXRAIL SDN. BHD.,"Level 2.08,  Menara MBMR, No.1 Jalan Syed Putra, 58000 Kuala Lumpur.",axrail-157829333498331,1327703-P,10,3.3,/companies/157829333498331/company-reviews/summary,/companies/157829333498331/company-reviews,181983,"Level 2.08,  Menara MBMR, No.1 Jalan Syed Putra, 58000 Kuala Lumpur.",,,Computer/Information Technology (Software),http://www.axrail.com,,,,,,0,0,0,1,0,0,0,1,
469512,AZ & LEE MANAGEMENT SDN. BHD.,AZ & LEE MANAGEMENT SDN BHD Jalan Senai Utama 5/17 Taman Senai Utama Senai Johor Malaysia,az-n-lee-management-469512,372810-A,3,4.6667,/companies/469512/company-reviews/summary,/companies/469512/company-reviews,91034,AZ & LEE MANAGEMENT SDN BHD Jalan Senai Utama 5/17 Taman Senai Utama Senai Johor Malaysia,1.612852,103.647032,Accounting/Audit/Tax Services,,,,,,,0,0,1,0,0,0,0,0,
1.62935E+14,Azlan Aziz & Partners,"SUITE 15-2 WANGSA LINK, JALAN WANGSA DELIMA 10, WANGSA MAJU",azlan-aziz-n-partners-162935401540084,AF 1257,1,5,/companies/162935401540084/company-reviews/summary,/companies/162935401540084/company-reviews,215570,"SUITE 15-2 WANGSA LINK, JALAN WANGSA DELIMA 10, WANGSA MAJU",,,Accounting/Audit/Tax Services,,"Suite P1T2(A) Second Floor, Pusat Perniagaan Ketari, 28700 Bentong Pahang",09-2228913,,,,0,0,0,0,0,1,0,0,
,B & C DESIGN,"No.43-02, Jalan Permas 11, Bandar Baru Permas Jaya, 81750 Masai.",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
444287,B2BE GSS Sdn Bhd,"Suite A709, Jalan 16/11, Phileo Damansara 1,Off Jalan Damansara, 46350 Petaling Jaya, Selangor Darul Ehsan",b2be-gss-444287,141418-V,9,4.6667,/companies/444287/company-reviews/summary,/companies/444287/company-reviews,15546,"Suite A709, Jalan 16/11, Phileo Damansara 1,Off Jalan Damansara, 46350 Petaling Jaya, Selangor Darul Ehsan",,,Computer/Information Technology (Software),http://www.b2be.com,,,,,,0,0,0,0,0,0,0,1,
442805,Baker Tilly,"Baker Tilly Tower, Level 10, Tower 1, Avenue 5, Bangsar South City, 59200 Kuala Lumpur",baker-tilly-442805,AF 0117,48,3.0833,/companies/442805/company-reviews/summary,/companies/442805/company-reviews,11157,"Baker Tilly Tower, Level 10, Tower 1, Avenue 5, Bangsar South City, 59200 Kuala Lumpur",,,Accounting/Audit/Tax Services,http://www.bakertilly.my,,,,,,0,0,0,0,0,1,0,0,
450573,Baker Tilly HYT,157b Jalan Sri Pelangi Taman Pelangi 80400 Johor Bahru Johor Malaysia,baker-tilly-hyt-450573,,8,2.75,/companies/450573/company-reviews/summary,/companies/450573/company-reviews,36031,157b Jalan Sri Pelangi Taman Pelangi 80400 Johor Bahru Johor Malaysia,1.478832,103.774816,Accounting/Audit/Tax Services,,,,,,,0,0,1,0,0,0,0,0,
,Bank AlJazira,"Jeddah 23513, al Malik Abdulaziz st. Ash Shati 7732",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
610466,Bank Negara Malaysia,"Jalan Dato Onn, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",bank-negara-malaysia-610466,-,99,4.1616,/companies/610466/company-reviews/summary,/companies/610466/company-reviews,5171,"Jalan Dato Onn, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,Banking/Financial Services,http://www.bnm.gov.my,,,,,,0,0,0,0,0,0,0,1,
442955,Bank of China (M) Berhad,Plaza OSK 25 Jalan Ampang 50450 Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,bank-of-china-m-berhad-442955,511251-V,30,3.7667,/companies/442955/company-reviews/summary,/companies/442955/company-reviews,11611,Plaza OSK 25 Jalan Ampang 50450 Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,3.16078,101.71697,Banking/Financial Services,,"Grd. Mezz&1st floor, PlazaQSK,26 Jalan Ampang,50450 KL,Malaysia",05-23878888,,,,0,0,0,0,0,1,0,0,
443816,BASE DIGITAL PRODUCTIONS SDN BHD,-,base-digital-productions-1216784,1264189-U,0,0,/companies/1216784/company-reviews/summary,/companies/1216784/company-reviews,123544,-,,,Entertainment/Media,http://www.base-fx.com/,,,,,,0,0,0,1,0,0,0,0,
444224,BASF Asia Pacific Service Centre Sdn Bhd,"Level 25, North Wing, Menara TM, Jalan Pantai Baharu, 59200 Kuala Lumpur.",basf-asia-pacific-service-centre-444224,672906-W,71,4.0141,/companies/444224/company-reviews/summary,/companies/444224/company-reviews,15379,"Level 25, North Wing, Menara TM, Jalan Pantai Baharu, 59200 Kuala Lumpur.",,,Call Center/IT-Enabled Services/BPO,https://www.basf.com/my/en/careers.html,,,,,,0,0,0,0,0,0,0,1,
440150,BASF PETRONAS Chemicals Sdn Bhd,Jalan Gebeng 2/1 Kawasan Perindustrian Gebeng 26080 Kuantan Pahang Darul Makmur,basf-petronas-chemicals-440150,451307-K,85,4.1176,/companies/440150/company-reviews/summary,/companies/440150/company-reviews,2406,Jalan Gebeng 2/1 Kawasan Perindustrian Gebeng 26080 Kuantan Pahang Darul Makmur,,,Chemical/Fertilizers/Pesticides,,,,,,,0,0,0,0,1,0,0,0,
,Battery Low Interactive Ltd,"House-8,Road-2, Block-J, Baridhara, Dhaka-1212",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
443828,BAYU SOMERSET SDN. BHD.,,bayu-somerset-163185947946780,1417725-P,0,0,/companies/163185947946780/company-reviews/summary,/companies/163185947946780/company-reviews,218431,,,,Others,,,,,,,0,0,0,1,0,0,0,0,
,BDO JB,"Suite 18-04 Level 18 Menara Zurich, 15 Jalan Dato' Abdullah Tahir, 80300 Johor Bahru, Johor",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
440841,BDO PLT,"Level 8, BDO @ Menara CenTARa, 360 Jalan Tuanku Abdul Rahman, 50100 Kuala Lumpur",bdo-plt-440841,LLP0018825-LCA,74,3.9459,/companies/440841/company-reviews/summary,/companies/440841/company-reviews,4819,"Level 8, BDO @ Menara CenTARa, 360 Jalan Tuanku Abdul Rahman, 50100 Kuala Lumpur",,,Accounting/Audit/Tax Services,http://www.bdobinder.com/,,03-26162888,,,,0,0,1,0,0,1,0,0,
,BEALL TRADING SDN BHD,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
443998,BeBe Malaysia Sdn Bhd,"A-2-36, IOI Boulevard, Jalan Kenari 5, Bandar Puchong Jaya, Puchong",bebe-malaysia-447059,162876-X,3,3,/companies/447059/company-reviews/summary,/companies/447059/company-reviews,24755,"A-2-36, IOI Boulevard, Jalan Kenari 5, Bandar Puchong Jaya, Puchong",,,Manufacturing/Production,,,,,,,0,0,0,1,0,0,0,0,
452659,Beckhoff Automation Sdn Bhd,"No 7, Lorong Teknologi A, Jalan Teknologi, Taman Perindustrian Sains Selangor, Kota Damansara, 47810 Petaling Jaya, Selangor.",beckhoff-automation-452659,889044-H,14,2.8571,/companies/452659/company-reviews/summary,/companies/452659/company-reviews,42680,"No 7, Lorong Teknologi A, Jalan Teknologi, Taman Perindustrian Sains Selangor, Kota Damansara, 47810 Petaling Jaya, Selangor.",3.155222,101.609457,Electrical & Electronics,http://www.beckhoff.com.my,,,,,,1,0,0,0,0,0,0,0,
451254,Bend Weld Engineering Sdn Bhd,"LOT 3611, BATU 30, JALAN JOHOR, 81500 PEKAN NENAS, JOHOR.",bend-weld-engineering-451254,203565-P,11,4,/companies/451254/company-reviews/summary,/companies/451254/company-reviews,38253,"LOT 3611, BATU 30, JALAN JOHOR, 81500 PEKAN NENAS, JOHOR.",1.509446,103.499928,Manufacturing/Production,,,,jasonoo86@hotmail.com,Ooi Eng Sin, -,1,0,0,0,0,0,0,0,
1.65702E+14,BENUA SAINS SDN. BHD.,"No. 59A, Jalan Kenari 21 Bandar Puchong Jaya 47100 Selangor Malaysia.",benua-sains-165702153370858,532523-D,0,0,/companies/165702153370858/company-reviews/summary,/companies/165702153370858/company-reviews,264097,,,,Manufacturing/Production,http://www.bensains.com,,03-80765307,mgr@bensains.com,Mr. G. Mahendran,,0,0,0,0,1,0,0,0,
,BERITA NASIONAL MALAYSIA (BERNAMA),"Jabatan Khidmat Pengurusan & Kewangan, Tingkat 12, Wisma Bernama, 28, Jalan BERNAMA Off Jalan Tun Razak",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
,BERITARIAN SDN BHD,"UNIT 3, LEVEL 33, BINJAI 8 PREMIUM SOHO, LORONG BINJAI 50450 AMPANG, WILAYAH PERSEKUTUAN KUALA LUMPUR, SELANGOR",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
445884,Bermaz Motor Trading Sdn Bhd,"Jalan Pelukis U1/46, Temasya Industrial Park, 40150 Shah Alam, Selangor, Malaysia",bermaz-motor-trading-445884,9529-K,64,4.2188,/companies/445884/company-reviews/summary,/companies/445884/company-reviews,21004,"Jalan Pelukis U1/46, Temasya Industrial Park, 40150 Shah Alam, Selangor, Malaysia",,,Automobile/Automotive Ancillary/Vehicle,http://www.mazda.com.my,,,,,,0,0,0,0,0,0,1,0,
,BerryPay (M) Sdn Bhd,"F-3-6, Block F, Centrus, CBD Perdana 3, Jalan Perdana, Cyberjaya, Malaysia.",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
1284138,BEST GLOBAL LOGISTICS TECHNOLOGY (MALAYSIA) SDN BHD,"Best Inc.
1, Jalan Anggerik Mokara 31/47, Kawasan Industri Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",best-global-logistics-technology-malaysia-1284138,1291454-W,0,0,,,160006,"Best Inc.
1, Jalan Anggerik Mokara 31/47, Kawasan Industri Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",,,Transportation/Logistics,https://www.best-inc.com/en/.,,,,,,0,0,0,0,0,0,0,1,
460037,Beuniq Sdn Bhd,SetiaWalk Persiaran Wawasan Pusat Bandar Puchong Puchong Selangor Malaysia,beuniq-460037,1005406-T,0,0,/companies/460037/company-reviews/summary,/companies/460037/company-reviews,69345,SetiaWalk Persiaran Wawasan Pusat Bandar Puchong Puchong Selangor Malaysia,3.031551,101.617366,Advertising/Marketing/Promotion/PR,,"SB-05-06, Menara Paragon, Persiaran Bestari, Cyber 11, Cyberjaya, 63100 Cyberjaya, Selangor",,,,,0,0,0,0,0,0,0,1,
808353,Beyond2u Sdn Bhd,"19C, Jalan BS7, Taman Bukit Segar, 43200, Cheras, Selangor.",beyond2u-808353,805699-D,7,2.8571,/companies/808353/company-reviews/summary,/companies/808353/company-reviews,101893,"19C, Jalan BS7, Taman Bukit Segar, 43200, Cheras, Selangor.",,,"Consulting (IT, Science, Engineering & Technical)",http://www.beyond2u.com,,,,,,0,0,0,0,0,0,0,1,
439945,Beyonics Precision (Malaysia) Sdn Bhd,"Jalan Lombong, 81900 Kota Tinggi, Johor, Malaysia",beyonics-precision-malaysia-439945,197228-V,5,4,/companies/439945/company-reviews/summary,/companies/439945/company-reviews,1530,"Jalan Lombong, 81900 Kota Tinggi, Johor, Malaysia",1.758527,103.88454,Electrical & Electronics,,"No. 95, Jalan i-Park 1/10, Kawasan Perindustrian i-Park, Bandar Indahpura, 81000 Kulaijaya, Johor.",,,,,0,0,0,0,0,0,1,0,
986065,Big Stapps Sdn Bhd,"C-7-6-11, Block C Setia Walk, Office Persiaran, 47100 Puchong, Selangor.",big-stapps-986065,1224102-D,4,5,/companies/986065/company-reviews/summary,/companies/986065/company-reviews,108691,"C-7-6-11, Block C Setia Walk, Office Persiaran, 47100 Puchong, Selangor.",,,Computer/Information Technology (Software),http://www.bigstapps.com,,03-86017987,info@bigstapps.com,Oh Yong Fen,,0,0,0,0,1,0,0,0,
444464,Biji-biji Initiative,"Lot 1C, Level G1 (A4 Entrance) Publika Shopping Gallery, Solaris Dutamas, 50480 Kuala Lumpur",biji-biji-initiative-472764,1050659-D,17,4.9412,/companies/472764/company-reviews/summary,/companies/472764/company-reviews,94833,"Lot 1C, Level G1 (A4 Entrance) Publika Shopping Gallery, Solaris Dutamas, 50480 Kuala Lumpur",,,Non-Profit Organisation/Social Services/NGO,,,,,,,0,0,0,1,0,0,0,0,
444771,Bike Bear Sdn Bhd,"B-05-01 The Tube, Dataran Prima, Petaling Jaya 47301 Selangor Darul Ehsan",bike-bear-466653,1069929-T,11,4.7273,/companies/466653/company-reviews/summary,/companies/466653/company-reviews,87716,"B-05-01 The Tube, Dataran Prima, Petaling Jaya 47301 Selangor Darul Ehsan",3.117469,101.594933,Automobile/Automotive Ancillary/Vehicle,,,,,,,0,0,0,1,0,0,0,0,
,Billplz Sdn Bhd,"K03-11-13, Level 11, Tower 3 UOA Business Park, 40150 Shah Alam, Selangor",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,
443464,BINASAT COMMUNICATION BERHAD,"MENARA BINASAT, PT 13824,TECHNOLOGY PARK MALAYSIA, JALAN TEKNOLOGI 4, 57000 BUKIT JALIL KUALA LUMPUR",binasat-communication-berhad-443464,516089-U,68,2.9853,/companies/443464/company-reviews/summary,/companies/443464/company-reviews,13084,"MENARA BINASAT, PT 13824,TECHNOLOGY PARK MALAYSIA, JALAN TEKNOLOGI 4, 57000 BUKIT JALIL KUALA LUMPUR",3.111364,101.755155,Telecommunication,,,03-42951881,danial@binagroup.com.my,Muhammad Danial Bin Basarudin,Project Manager,0,0,0,0,1,0,1,0,
,BINSHO SOLUTIONS,"Jalan Jubli Perak 22/1, Shah Alam, Malaysia",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
651862,Biscuit Films Sdn Bhd,Biscuit Films Petaling Jaya Selangor Malaysia,biscuit-films-651862,735890-X,6,4.6667,/companies/651862/company-reviews/summary,/companies/651862/company-reviews,80153,Biscuit Films Petaling Jaya Selangor Malaysia,3.10181,101.654069,Entertainment/Media,,,012-2383763',,Dennis Lai, Biscuit Films,0,1,0,0,0,0,0,0,
,BITCORE SDN BHD,"C-3-45, IOI Boulevard Jalan Kenari 5, Bandar Puchong Jaya 47170 Puchong, Selangor",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,
,"BLACK CANVAS ROOM, CYBERJAYA",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,Black Pixion Studio,,,,,,,,,,,,,,,'011-28628789',info@blackpixion.com,Adrian Jian, Creative Director,0,1,0,0,0,0,0,0,
1016615,"Black Sire Technology Co.,Ltd",George Town,black-sire-technology-coltd-1016615,2.01901E+11,151,4.6267,/companies/1016615/company-reviews/summary,/companies/1016615/company-reviews,116791,George Town,,,Computer/Information Technology (Software),https://www.blacksire.com/,"Imazium, 8 Jalan SS 21/37, Petaling Jaya",,,,,0,0,0,0,0,0,1,0,
808228,BMGS  Services Sdn Bhd,"5 Jalan PBS 14/9 ,Taman Perindustrian Bukit Serdang , 43300 Seri Kembangan , Serdang, Selangor ,Malaysia",bmgs-services-808228,1067859k,1,4,/companies/808228/company-reviews/summary,/companies/808228/company-reviews,101480,"5 Jalan PBS 14/9 ,Taman Perindustrian Bukit Serdang , 43300 Seri Kembangan , Serdang, Selangor ,Malaysia",3.040782,101.700306,Consulting (Business & Management),http://www.bmgs.co,"B-G-01, Block B, Sekitar 26 Enterprise, Persiaran Hulu Selangor, Seksyen 26, 40400 Shah Alam, Selangor",,,,,0,0,0,0,0,0,0,1,
807926,Body Guard Technologies Sdn. Bhd.,"DT3673A-1, Jalan Angkasa Nuri 21, Taman Angkasa Nuri, 76100 Durian Tunggal, Melaka.",body-guard-technologies-807926,834745-K,1,5,/companies/807926/company-reviews/summary,/companies/807926/company-reviews,101614,"DT3673A-1, Jalan Angkasa Nuri 21, Taman Angkasa Nuri, 76100 Durian Tunggal, Melaka.",,,Security/Law Enforcement,http://www.bodyguard.com.my,,,,,,0,0,0,0,0,0,1,0,
,BOLD MEDIA SDN BHD,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,BOLT INDUSTRIES SDN. BHD.,"No. 27-2, Jalan Taman Desa, Kelang Lama 58100 Kuala Lumpur, Malaysia.",,,,,,,,,,,,,,,murali@boltindustries.co,Mr Murali Haripalan,,0,0,0,0,1,0,0,0,
445393,BONSEY JADEN MALAYSIA SDN. BHD.,"16.01 & 16.03, Level 16 Menara MBMR,1, Jalan Syed Putra, 58000 Kuala Lumpur.",bonsey-jaden-malaysia-1011099,1149415-U,2,2.5,/companies/1011099/company-reviews/summary,/companies/1011099/company-reviews,114585,"16.01 & 16.03, Level 16 Menara MBMR,1, Jalan Syed Putra, 58000 Kuala Lumpur.",,,Advertising/Marketing/Promotion/PR,http://bonseyjaden.com/,,,,,,0,0,0,1,0,0,0,0,
654049,Boomgrow Productions,"H-9-3, Plaza Kelana Jaya, 47301, Selangor",boomgrow-productions-654049,1042454-H,9,1.5556,/companies/654049/company-reviews/summary,/companies/654049/company-reviews,84635,"H-9-3, Plaza Kelana Jaya, 47301, Selangor",,,Arts/Design/Fashion,,,,rishi@boomgrowfarms.com,Mr. Rishi Ravindran, Mechanical Engineer,1,0,0,0,0,0,0,0,
,BOS ALLIANCE SDN BHD,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,
,BP ACCOUNT ADVISORY SDN. BHD,"No 64B, Jalan Uda Utama 1/4, Bandar Uda Utama, 81200 J.BAHRU, Johor",,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,
466828,BPE Synergy Engineering Sdn Bhd,"8, Jalan TBC 9, Taman Bukit Cheng, Melaka",bpe-synergy-engineering-466828,978088-A,30,3.4333,/companies/466828/company-reviews/summary,/companies/466828/company-reviews,87910,"8, Jalan TBC 9, Taman Bukit Cheng, Melaka",2.26186,102.240626,Semiconductor/Wafer Fabrication,http://www.bpese.com.my,,,,,,1,0,0,0,0,0,0,0,
446485,Brainy Bones Studios Sdn Bhd,,brainy-bones-studios-1012499,1134317-V,1,5,/companies/1012499/company-reviews/summary,/companies/1012499/company-reviews,115072,,,,Others,,,,,,,0,0,0,1,0,0,0,0,
